Date,Sales
2014-05-13,87.4
2014-05-13,67.23
2014-05-13,58.14
2014-05-13,32.88
2014-05-13,124.68
2014-05-13,87.6
2014-05-13,238.62
2014-05-13,39.168
2014-05-13,42.85
2014-05-13,33.72
2014-05-13,39.32
2014-05-13,94.86
2014-05-13,33.048
2014-05-13,34.24
2014-05-13,84.3
2014-05-13,43.404
2014-05-13,44.52
2014-05-13,50.274
2014-05-13,63.39
2014-05-13,23.004
2014-05-13,27.18
2014-05-13,25.14
2014-05-13,19.635
2014-05-13,29.55
2014-05-13,17.0
2014-05-13,25.6
2014-05-13,38.31
2014-05-13,19.168
2014-05-13,5.904
2014-05-13,25.407
2014-05-13,19.056
2014-05-13,11.28
2014-05-13,11.37
2014-05-13,6.16
2014-05-13,13.11
2014-05-13,7.77
2014-05-13,3.132
2014-05-13,25.515
2014-05-13,10.272
2014-05-13,2.808
2011-06-13,1512.20952
2011-06-13,284.4
2011-06-13,631.91364
2011-06-13,437.724
2011-06-13,215.376
2011-06-13,264.168
2011-06-13,332.5296
2011-06-13,274.68
2011-06-13,200.88
2011-06-13,271.08
2011-06-13,218.76
2011-06-13,111.84
2011-06-13,91.68
2011-06-13,224.4
2011-06-13,73.35
2011-06-13,238.68
2011-06-13,137.52
2011-06-13,47.88
2011-06-13,67.455
2011-06-13,51.03
2011-06-13,117.18
2011-06-13,323.064
2011-06-13,56.52
2011-06-13,26.36
2011-06-13,61.056
2011-06-13,63.84
2011-06-13,39.54
2011-06-13,36.336
2011-06-13,16.08
2011-06-13,39.39
2011-06-13,14.52
2011-06-13,17.984
2011-06-13,15.192
2011-06-13,32.4
2011-06-13,22.788
2011-06-13,6.34
2012-06-13,3068.361
2012-06-13,863.2
2012-06-13,442.26
2012-06-13,899.97
2012-06-13,379.7388
2012-06-13,491.82
2012-06-13,337.68
2012-06-13,372.555
2012-06-13,295.47
2012-06-13,137.6
2012-06-13,154.98
2012-06-13,484.5114
2012-06-13,165.38856
2012-06-13,44.64
2012-06-13,83.88
2012-06-13,60.8334
2012-06-13,74.094
2012-06-13,126.24
2012-06-13,36.624
2012-06-13,114.21
2012-06-13,100.02
2012-06-13,25.05
2012-06-13,74.9988
2012-06-13,101.535
2012-06-13,60.32
2012-06-13,53.46
2012-06-13,52.92
2012-06-13,14.88
2012-06-13,24.84
2012-06-13,38.07
2012-06-13,50.46
2012-06-13,43.68
2012-06-13,31.2
2012-06-13,45.684
2012-06-13,67.98
2012-06-13,3.424
2012-06-13,32.4
2012-06-13,15.066
2012-06-13,24.78
2012-06-13,19.14
2012-06-13,13.08
2012-06-13,29.84
2012-06-13,6.48
2012-06-13,8.82
2012-06-13,8.26
2013-06-13,1479.3138
2013-06-13,972.615
2013-06-13,1007.979
2013-06-13,1981.044
2013-06-13,899.208
2013-06-13,825.1
2013-06-13,552.204
2013-06-13,460.1688
2013-06-13,255.285
2013-06-13,1004.1672
2013-06-13,439.74
2013-06-13,208.16
2013-06-13,399.168
2013-06-13,295.2
2013-06-13,580.635
2013-06-13,226.56
2013-06-13,313.488
2013-06-13,115.02
2013-06-13,101.754
2013-06-13,105.06
2013-06-13,379.372
2013-06-13,370.6425
2013-06-13,185.88
2013-06-13,183.36
2013-06-13,115.8
2013-06-13,195.72
2013-06-13,278.28
2013-06-13,278.28
2013-06-13,249.12
2013-06-13,47.04
2013-06-13,89.1918
2013-06-13,180.792
2013-06-13,97.656
2013-06-13,165.375
2013-06-13,35.7
2013-06-13,145.0674
2013-06-13,139.0
2013-06-13,365.22
2013-06-13,44.4087
2013-06-13,91.44
2013-06-13,30.84
2013-06-13,83.664
2013-06-13,120.024
2013-06-13,230.5098
2013-06-13,100.74
2013-06-13,58.716
2013-06-13,153.12
2013-06-13,137.4
2013-06-13,33.45
2013-06-13,68.04
2013-06-13,67.8
2013-06-13,34.128
2013-06-13,65.16
2013-06-13,42.12
2013-06-13,92.94
2013-06-13,38.61
2013-06-13,52.704
2013-06-13,72.45
2013-06-13,39.168
2013-06-13,79.38
2013-06-13,73.62
2013-06-13,49.32
2013-06-13,15.24
2013-06-13,41.04
2013-06-13,16.74
2013-06-13,29.244
2013-06-13,93.6006
2013-06-13,77.3508
2013-06-13,17.46
2013-06-13,52.56
2013-06-13,21.36
2013-06-13,24.88
2013-06-13,18.954
2013-06-13,64.384
2013-06-13,29.91
2013-06-13,34.11
2013-06-13,67.536
2013-06-13,28.86
2013-06-13,30.24
2013-06-13,31.23
2013-06-13,23.12
2013-06-13,35.04
2013-06-13,15.552
2013-06-13,14.62
2013-06-13,38.64
2013-06-13,12.96
2013-06-13,11.1
2013-06-13,11.264
2013-06-13,6.984
2013-06-13,4.632
2013-06-13,11.43
2013-06-13,10.968
2013-06-13,10.2588
2013-06-13,20.544
2013-06-13,10.53
2013-06-13,12.0
2013-06-13,5.628
2013-06-13,23.9454
2013-06-13,5.6763
2013-06-13,7.78
2013-06-13,1.524
2013-06-13,7.18
2014-06-13,2571.12
2014-06-13,514.2348
2014-06-13,228.744
2014-06-13,684.606
2014-06-13,1071.84
2014-06-13,452.94
2014-06-13,858.24
2014-06-13,189.7
2014-06-13,330.144
2014-06-13,377.01
2014-06-13,124.428
2014-06-13,95.202
2014-06-13,303.84
2014-06-13,166.92
2014-06-13,399.735
2014-06-13,109.38
2014-06-13,447.678
2014-06-13,519.33
2014-06-13,182.4048
2014-06-13,130.944
2014-06-13,65.22
2014-06-13,88.92
2014-06-13,169.74
2014-06-13,256.17
2014-06-13,91.2
2014-06-13,63.92
2014-06-13,198.7644
2014-06-13,127.08
2014-06-13,64.3
2014-06-13,100.992
2014-06-13,118.8
2014-06-13,71.976
2014-06-13,169.92
2014-06-13,42.92
2014-06-13,15.96
2014-06-13,66.6
2014-06-13,42.96
2014-06-13,46.5
2014-06-13,101.88
2014-06-13,74.76
2014-06-13,61.503
2014-06-13,42.735
2014-06-13,75.72
2014-06-13,48.87
2014-06-13,33.6
2014-06-13,67.716
2014-06-13,64.14
2014-06-13,12.36
2014-06-13,17.412
2014-06-13,17.088
2014-06-13,21.6
2014-06-13,53.55
2014-06-13,40.68
2014-06-13,15.54
2014-06-13,19.44
2014-06-13,144.1778
2014-06-13,8.58
2014-06-13,26.955
2014-06-13,13.128
2014-06-13,10.26
2014-06-13,19.04
2014-06-13,8.856
2014-06-13,5.72
2014-06-13,14.7
2014-06-13,10.836
2014-06-13,4.41
2011-07-13,583.92
2011-07-13,351.216
2011-07-13,78.57
2011-07-13,235.48
2011-07-13,137.472
2011-07-13,108.66
2011-07-13,67.28
2011-07-13,94.08
2011-07-13,193.8
2011-07-13,37.64
2011-07-13,17.2
2011-07-13,13.32
2011-07-13,12.16
2011-07-13,9.344
2012-07-13,1931.04
2012-07-13,1245.0
2012-07-13,807.084
2012-07-13,756.9
2012-07-13,815.796
2012-07-13,241.785
2012-07-13,375.84
2012-07-13,607.32
2012-07-13,211.464
2012-07-13,315.54
2012-07-13,98.64
2012-07-13,117.0
2012-07-13,54.216
2012-07-13,60.92
2012-07-13,41.568
2012-07-13,45.846
2012-07-13,58.8
2012-07-13,53.82
2012-07-13,38.88
2012-07-13,11.808
2012-07-13,20.46
2012-07-13,24.0
2012-07-13,45.54
2012-07-13,21.9
2012-07-13,9.96
2012-07-13,12.24
2012-07-13,187.83
2012-07-13,8.2335
2012-07-13,6.096
2012-07-13,3.375
2013-07-13,612.9
2013-07-13,457.95
2013-07-13,156.249
2013-07-13,75.384
2013-07-13,173.34
2013-07-13,100.92
2013-07-13,100.8
2013-07-13,95.76
2013-07-13,48.45
2013-07-13,31.36
2013-07-13,30.56
2013-07-13,16.74
2013-07-13,51.45
2013-07-13,39.072
2013-07-13,13.38
2013-07-13,11.12
2013-07-13,14.28
2014-07-13,187.572
2014-07-13,22.14
2014-07-13,3.816
2011-08-13,1038.492
2011-08-13,769.14
2011-08-13,264.6
2011-08-13,276.96
2011-08-13,164.7
2011-08-13,78.75
2011-08-13,10.41
2012-08-13,355.725
2012-08-13,541.296
2012-08-13,828.06
2012-08-13,342.3
2012-08-13,283.92
2012-08-13,373.23
2012-08-13,422.856
2012-08-13,338.04
2012-08-13,124.59
2012-08-13,61.74
2012-08-13,218.16
2012-08-13,86.4
2012-08-13,64.68
2012-08-13,113.04
2012-08-13,81.162
2012-08-13,294.0795
2012-08-13,97.92
2012-08-13,142.08
2012-08-13,108.48
2012-08-13,31.56
2012-08-13,73.95
2012-08-13,62.775
2012-08-13,123.9
2012-08-13,124.59
2012-08-13,117.7872
2012-08-13,43.02
2012-08-13,50.8
2012-08-13,30.21
2012-08-13,27.72
2012-08-13,38.61
2012-08-13,26.4
2012-08-13,24.84
2012-08-13,11.36
2012-08-13,15.96
2012-08-13,6.72
2012-08-13,21.3
2012-08-13,5.64
2012-08-13,7.7385
2013-08-13,1399.944
2013-08-13,1591.02
2013-08-13,724.12
2013-08-13,1019.7
2013-08-13,1285.38
2013-08-13,185.52
2013-08-13,244.2
2013-08-13,212.76
2013-08-13,1278.0
2013-08-13,245.07
2013-08-13,1091.04
2013-08-13,562.2925
2013-08-13,598.995
2013-08-13,74.52
2013-08-13,515.862
2013-08-13,392.22
2013-08-13,326.64
2013-08-13,173.25
2013-08-13,244.98
2013-08-13,209.175
2013-08-13,250.38
2013-08-13,143.22
2013-08-13,108.48
2013-08-13,209.148
2013-08-13,62.625
2013-08-13,130.41
2013-08-13,123.93
2013-08-13,98.82
2013-08-13,159.624
2013-08-13,106.68
2013-08-13,91.476
2013-08-13,145.764
2013-08-13,228.96
2013-08-13,19.332
2013-08-13,50.94
2013-08-13,192.9
2013-08-13,79.92
2013-08-13,33.32
2013-08-13,32.64
2013-08-13,47.49
2013-08-13,37.312
2013-08-13,46.38
2013-08-13,51.78
2013-08-13,80.55
2013-08-13,34.65
2013-08-13,17.85
2013-08-13,50.52
2013-08-13,22.89
2013-08-13,40.248
2013-08-13,26.19
2013-08-13,43.659
2013-08-13,21.366
2013-08-13,40.446
2013-08-13,23.571
2013-08-13,25.26
2013-08-13,24.48
2013-08-13,11.19
2013-08-13,8.84
2013-08-13,6.48
2013-08-13,5.04
2013-08-13,5.628
2014-08-13,811.23
2014-08-13,1541.43
2014-08-13,1218.45
2014-08-13,1497.44
2014-08-13,890.595
2014-08-13,517.5
2014-08-13,789.9525
2014-08-13,720.42
2014-08-13,725.3415
2014-08-13,560.52
2014-08-13,448.74
2014-08-13,295.7175
2014-08-13,1217.673
2014-08-13,607.68
2014-08-13,542.94
2014-08-13,229.23
2014-08-13,579.45
2014-08-13,154.44
2014-08-13,807.84
2014-08-13,342.18
2014-08-13,119.028
2014-08-13,126.9
2014-08-13,291.06
2014-08-13,304.92
2014-08-13,192.16
2014-08-13,1779.9
2014-08-13,219.9
2014-08-13,189.0
2014-08-13,203.52
2014-08-13,60.48
2014-08-13,103.224
2014-08-13,86.4
2014-08-13,249.18
2014-08-13,233.28
2014-08-13,299.99
2014-08-13,244.74
2014-08-13,344.82
2014-08-13,146.28
2014-08-13,145.98
2014-08-13,174.95
2014-08-13,166.92
2014-08-13,138.69
2014-08-13,76.32
2014-08-13,242.624
2014-08-13,34.38
2014-08-13,51.54
2014-08-13,52.59
2014-08-13,132.84
2014-08-13,115.8
2014-08-13,86.928
2014-08-13,53.55
2014-08-13,168.18
2014-08-13,46.32
2014-08-13,46.74
2014-08-13,17.52
2014-08-13,87.3
2014-08-13,100.704
2014-08-13,61.8
2014-08-13,35.64
2014-08-13,84.0
2014-08-13,43.04
2014-08-13,50.52
2014-08-13,122.55
2014-08-13,31.02
2014-08-13,82.22
2014-08-13,20.736
2014-08-13,27.504
2014-08-13,42.039
2014-08-13,69.264
2014-08-13,22.23
2014-08-13,39.87
2014-08-13,13.905
2014-08-13,15.12
2014-08-13,18.36
2014-08-13,19.68
2014-08-13,54.92
2011-09-13,410.8
2011-09-13,1474.128
2011-09-13,252.0
2011-09-13,118.0
2011-09-13,394.704
2011-09-13,748.72
2011-09-13,133.5
2011-09-13,144.96
2011-09-13,204.15
2011-09-13,270.96
2011-09-13,199.98
2011-09-13,116.1
2011-09-13,149.184
2011-09-13,340.116
2011-09-13,86.4
2011-09-13,77.76
2011-09-13,110.28
2011-09-13,79.4
2011-09-13,59.78
2011-09-13,27.3
2011-09-13,63.04
2011-09-13,93.18
2011-09-13,57.78
2011-09-13,48.94
2011-09-13,54.864
2011-09-13,300.66
2011-09-13,22.66
2011-09-13,28.24
2011-09-13,23.22
2011-09-13,14.19
2011-09-13,7.3
2011-09-13,29.04
2011-09-13,5.7
2011-09-13,19.8
2011-09-13,18.648
2011-09-13,57.06
2011-09-13,7.695
2011-09-13,15.552
2011-09-13,6.96
2011-09-13,13.86
2011-09-13,18.72
2011-09-13,19.32
2011-09-13,10.74
2011-09-13,4.77
2011-09-13,5.46
2011-09-13,15.66
2011-09-13,2.502
2011-09-13,15.51
2011-09-13,12.5
2012-09-13,2550.0
2012-09-13,1952.16
2012-09-13,717.72
2012-09-13,1516.2
2012-09-13,274.995
2012-09-13,535.68
2012-09-13,1011.972
2012-09-13,650.72
2012-09-13,209.7
2012-09-13,131.88
2012-09-13,317.16
2012-09-13,207.35
2012-09-13,131.184
2012-09-13,396.495
2012-09-13,44.67
2012-09-13,108.24
2012-09-13,446.4
2012-09-13,123.57
2012-09-13,170.072
2012-09-13,191.205
2012-09-13,199.96
2012-09-13,82.28
2012-09-13,127.824
2012-09-13,221.4
2012-09-13,129.93
2012-09-13,54.54
2012-09-13,25.032
2012-09-13,23.91
2012-09-13,110.6955
2012-09-13,46.62
2012-09-13,71.496
2012-09-13,34.56
2012-09-13,41.49
2012-09-13,51.6
2012-09-13,42.096
2012-09-13,34.8
2012-09-13,69.93
2012-09-13,68.22
2012-09-13,17.73
2012-09-13,41.58
2012-09-13,33.64
2012-09-13,21.48
2012-09-13,33.42
2012-09-13,11.376
2012-09-13,12.66
2012-09-13,20.304
2012-09-13,13.092
2012-09-13,7.824
2012-09-13,2.412
2012-09-13,15.5
2013-09-13,840.15
2013-09-13,1210.626
2013-09-13,969.084
2013-09-13,395.82
2013-09-13,414.72
2013-09-13,244.26
2013-09-13,1059.12
2013-09-13,466.768
2013-09-13,379.809
2013-09-13,466.128
2013-09-13,1283.52
2013-09-13,490.26
2013-09-13,282.6
2013-09-13,326.97
2013-09-13,160.578
2013-09-13,180.2262
2013-09-13,221.5353
2013-09-13,82.98
2013-09-13,92.64
2013-09-13,181.44
2013-09-13,95.16
2013-09-13,119.88
2013-09-13,329.4
2013-09-13,146.952
2013-09-13,53.91
2013-09-13,183.0
2013-09-13,127.5
2013-09-13,51.81
2013-09-13,70.875
2013-09-13,105.12
2013-09-13,88.11
2013-09-13,62.199
2013-09-13,44.448
2013-09-13,55.872
2013-09-13,67.9
2013-09-13,58.8
2013-09-13,49.71
2013-09-13,296.88504
2013-09-13,80.01
2013-09-13,40.48
2013-09-13,59.184
2013-09-13,45.52
2013-09-13,63.84
2013-09-13,15.54
2013-09-13,23.184
2013-09-13,65.25
2013-09-13,46.5
2013-09-13,68.52
2013-09-13,28.26
2013-09-13,61.824
2013-09-13,21.816
2013-09-13,83.136
2013-09-13,13.296
2013-09-13,20.574
2013-09-13,16.98
2013-09-13,15.136
2013-09-13,48.42
2013-09-13,114.39
2013-09-13,27.36
2013-09-13,20.704
2013-09-13,28.352
2013-09-13,19.1754
2013-09-13,30.21
2013-09-13,11.34
2013-09-13,20.7
2013-09-13,19.368
2013-09-13,9.144
2013-09-13,6.264
2013-09-13,14.157
2013-09-13,10.47
2013-09-13,13.29
2013-09-13,4.41
2013-09-13,11.07
2013-09-13,2.673
2013-09-13,15.232
2014-09-13,4448.223
2014-09-13,960.0
2014-09-13,1074.8
2014-09-13,159.138
2014-09-13,259.05
2014-09-13,63.84
2014-09-13,45.36
2014-09-13,175.92
2014-09-13,114.28
2014-09-13,111.06
2014-09-13,166.44
2014-09-13,190.44
2014-09-13,90.86
2014-09-13,90.3
2014-09-13,82.8
2014-09-13,36.12
2014-09-13,45.78
2014-09-13,101.3625
2014-09-13,39.9
2014-09-13,94.85
2014-09-13,53.91
2014-09-13,386.64
2014-09-13,50.67
2014-09-13,18.92
2014-09-13,8.55
2014-09-13,8.36
2014-09-13,14.4
2014-09-13,8.34
2011-10-13,1066.446
2011-10-13,1298.55
2011-10-13,1139.16
2011-10-13,635.08728
2011-10-13,315.2
2011-10-13,263.106
2011-10-13,157.86
2011-10-13,213.92
2011-10-13,316.476
2011-10-13,523.98
2011-10-13,634.86
2011-10-13,320.544
2011-10-13,141.696
2011-10-13,325.3617
2011-10-13,429.32
2011-10-13,35.34
2011-10-13,72.504
2011-10-13,96.806
2011-10-13,222.345
2011-10-13,107.072
2011-10-13,245.98
2011-10-13,145.89
2011-10-13,97.52
2011-10-13,40.96
2011-10-13,61.128
2011-10-13,87.264
2011-10-13,36.4
2011-10-13,189.576
2011-10-13,71.34
2011-10-13,27.6
2011-10-13,53.01
2011-10-13,53.4
2011-10-13,35.55
2011-10-13,30.42
2011-10-13,26.752
2011-10-13,22.96
2011-10-13,19.2
2011-10-13,66.88
2011-10-13,25.78
2011-10-13,15.984
2011-10-13,26.7
2011-10-13,15.18
2011-10-13,18.94
2011-10-13,11.52
2011-10-13,27.918
2011-10-13,7.752
2011-10-13,18.36
2011-10-13,3.36
2012-10-13,2544.24
2012-10-13,1136.664
2012-10-13,1460.5
2012-10-13,366.72
2012-10-13,287.94
2012-10-13,61.38
2012-10-13,28.692
2012-10-13,83.72
2012-10-13,56.2
2013-10-13,915.9
2013-10-13,187.36
2013-10-13,52.74
2014-10-13,2154.9
2014-10-13,1612.845
2014-10-13,1317.3096
2014-10-13,1138.83
2014-10-13,1308.48
2014-10-13,2077.32
2014-10-13,542.484
2014-10-13,645.138
2014-10-13,1762.3
2014-10-13,2549.4
2014-10-13,1616.0625
2014-10-13,1350.99
2014-10-13,1291.65
2014-10-13,516.132
2014-10-13,610.077
2014-10-13,595.0
2014-10-13,339.795
2014-10-13,724.104
2014-10-13,673.344
2014-10-13,791.88
2014-10-13,383.796
2014-10-13,435.84
2014-10-13,232.2
2014-10-13,603.3
2014-10-13,254.604
2014-10-13,369.544
2014-10-13,247.2768
2014-10-13,201.12
2014-10-13,243.36
2014-10-13,122.94
2014-10-13,129.519
2014-10-13,65.3013
2014-10-13,130.44
2014-10-13,340.41
2014-10-13,178.56
2014-10-13,217.728
2014-10-13,340.08
2014-10-13,62.4
2014-10-13,93.03
2014-10-13,32.346
2014-10-13,101.84
2014-10-13,56.1
2014-10-13,415.71
2014-10-13,37.44
2014-10-13,78.66
2014-10-13,103.95
2014-10-13,36.0
2014-10-13,107.82
2014-10-13,45.45
2014-10-13,73.53
2014-10-13,84.3
2014-10-13,39.984
2014-10-13,52.86
2014-10-13,45.0
2014-10-13,61.92
2014-10-13,31.68
2014-10-13,107.4
2014-10-13,40.48
2014-10-13,33.984
2014-10-13,35.9
2014-10-13,20.25
2014-10-13,13.65
2014-10-13,79.872
2014-10-13,24.0
2014-10-13,17.9
2014-10-13,9.96
2014-10-13,17.7
2014-10-13,17.4
2014-10-13,15.28
2014-10-13,13.23
2014-10-13,8.16
2014-10-13,16.02
2014-10-13,5.88
2014-10-13,7.968
2014-10-13,22.86
2014-10-13,11.43
2014-10-13,10.368
2014-10-13,7.74
2014-10-13,26.712
2014-10-13,2.952
2014-10-13,0.99
2011-11-13,144.27
2011-11-13,88.74
2011-11-13,90.99
2011-11-13,21.76
2012-11-13,2221.8
2012-11-13,2489.4
2012-11-13,1995.3
2012-11-13,951.72
2012-11-13,1002.95008
2012-11-13,763.917
2012-11-13,597.915
2012-11-13,643.824
2012-11-13,492.273
2012-11-13,489.0
2012-11-13,309.12
2012-11-13,613.9992
2012-11-13,428.04
2012-11-13,683.332
2012-11-13,633.18
2012-11-13,528.12
2012-11-13,258.9
2012-11-13,468.93
2012-11-13,369.28
2012-11-13,211.92
2012-11-13,339.96
2012-11-13,299.97
2012-11-13,583.308
2012-11-13,178.56
2012-11-13,190.62
2012-11-13,488.96
2012-11-13,113.4
2012-11-13,100.5
2012-11-13,377.97
2012-11-13,332.748
2012-11-13,250.68
2012-11-13,98.04
2012-11-13,115.296
2012-11-13,165.312
2012-11-13,106.92
2012-11-13,92.16
2012-11-13,304.56
2012-11-13,96.798
2012-11-13,121.104
2012-11-13,25.47
2012-11-13,93.18
2012-11-13,238.896
2012-11-13,123.24
2012-11-13,84.96
2012-11-13,118.86
2012-11-13,444.88
2012-11-13,73.425
2012-11-13,62.31
2012-11-13,70.48
2012-11-13,63.98
2012-11-13,88.785
2012-11-13,60.588
2012-11-13,174.23084
2012-11-13,96.84
2012-11-13,89.98
2012-11-13,118.965
2012-11-13,102.36
2012-11-13,96.08
2012-11-13,58.32
2012-11-13,139.806
2012-11-13,63.77
2012-11-13,70.26
2012-11-13,64.2
2012-11-13,122.88
2012-11-13,26.04
2012-11-13,50.97
2012-11-13,85.752
2012-11-13,95.22
2012-11-13,111.96
2012-11-13,75.216
2012-11-13,79.56
2012-11-13,97.86
2012-11-13,48.3
2012-11-13,31.95
2012-11-13,29.535
2012-11-13,21.856
2012-11-13,201.6
2012-11-13,43.416
2012-11-13,43.857
2012-11-13,42.28
2012-11-13,49.365
2012-11-13,93.84
2012-11-13,30.3
2012-11-13,93.0
2012-11-13,53.64
2012-11-13,54.21
2012-11-13,24.48
2012-11-13,29.96
2012-11-13,87.22
2012-11-13,28.8585
2012-11-13,34.92
2012-11-13,28.809
2012-11-13,36.882
2012-11-13,39.48
2012-11-13,14.04
2012-11-13,28.032
2012-11-13,14.52
2012-11-13,9.54
2012-11-13,39.48
2012-11-13,11.37
2012-11-13,18.18
2012-11-13,6.192
2012-11-13,415.44
2012-11-13,10.92
2012-11-13,9.872
2012-11-13,17.496
2013-11-13,2171.3
2013-11-13,2891.7
2013-11-13,637.35
2013-11-13,1533.33
2013-11-13,674.352
2013-11-13,1537.074
2013-11-13,1474.802
2013-11-13,477.84
2013-11-13,287.52
2013-11-13,775.26
2013-11-13,536.58
2013-11-13,260.28
2013-11-13,463.968
2013-11-13,222.56
2013-11-13,164.08
2013-11-13,115.8
2013-11-13,288.08268
2013-11-13,449.372
2013-11-13,292.824
2013-11-13,134.91
2013-11-13,246.66
2013-11-13,292.64
2013-11-13,200.4
2013-11-13,98.46
2013-11-13,196.92
2013-11-13,107.184
2013-11-13,262.14
2013-11-13,64.08
2013-11-13,58.68
2013-11-13,85.14
2013-11-13,182.07
2013-11-13,316.3275
2013-11-13,110.096
2013-11-13,23.94
2013-11-13,44.13
2013-11-13,286.8
2013-11-13,254.94
2013-11-13,44.64
2013-11-13,22.752
2013-11-13,115.2
2013-11-13,24.0
2013-11-13,57.36
2013-11-13,37.68
2013-11-13,55.26
2013-11-13,57.504
2013-11-13,48.66
2013-11-13,77.49
2013-11-13,66.42
2013-11-13,60.24
2013-11-13,20.58
2013-11-13,28.08
2013-11-13,18.639
2013-11-13,56.7
2013-11-13,18.28
2013-11-13,20.49
2013-11-13,29.7
2013-11-13,31.984
2013-11-13,15.156
2013-11-13,17.361
2013-11-13,75.24
2013-11-13,33.516
2013-11-13,14.652
2013-11-13,19.98
2013-11-13,41.58
2013-11-13,35.136
2013-11-13,16.752
2013-11-13,12.24
2013-11-13,17.38
2013-11-13,5.412
2013-11-13,22.68
2013-11-13,11.32
2013-11-13,8.79
2013-11-13,10.056
2013-11-13,203.976
2013-11-13,5.824
2013-11-13,8.568
2013-11-13,21.99
2013-11-13,23.292
2013-11-13,4.368
2013-11-13,6.27
2013-11-13,1.989
2014-11-13,1725.75
2014-11-13,1458.96
2014-11-13,636.489
2014-11-13,671.984
2014-11-13,1187.64
2014-11-13,633.48
2014-11-13,370.782
2014-11-13,712.3428
2014-11-13,632.07
2014-11-13,336.393
2014-11-13,634.78788
2014-11-13,613.56
2014-11-13,412.673
2014-11-13,540.048
2014-11-13,348.46168
2014-11-13,457.4628
2014-11-13,128.37
2014-11-13,505.42712
2014-11-13,223.056
2014-11-13,293.58
2014-11-13,113.888
2014-11-13,467.04
2014-11-13,369.99
2014-11-13,143.58
2014-11-13,236.7
2014-11-13,562.68
2014-11-13,151.01892
2014-11-13,113.568
2014-11-13,248.08284
2014-11-13,97.89
2014-11-13,74.88
2014-11-13,310.0797
2014-11-13,55.104
2014-11-13,221.024
2014-11-13,61.44
2014-11-13,132.8319
2014-11-13,124.32
2014-11-13,120.888
2014-11-13,121.05
2014-11-13,57.96
2014-11-13,101.61
2014-11-13,288.08268
2014-11-13,62.88
2014-11-13,48.66
2014-11-13,124.26
2014-11-13,135.03
2014-11-13,125.19
2014-11-13,98.1558
2014-11-13,44.235
2014-11-13,67.992
2014-11-13,82.6164
2014-11-13,62.352
2014-11-13,131.94
2014-11-13,96.3
2014-11-13,62.328
2014-11-13,134.892
2014-11-13,32.55
2014-11-13,36.1725
2014-11-13,14.706
2014-11-13,28.98
2014-11-13,21.0
2014-11-13,29.28
2014-11-13,63.87
2014-11-13,43.404
2014-11-13,15.92
2014-11-13,18.544
2014-11-13,64.3
2014-11-13,76.12
2014-11-13,31.32
2014-11-13,18.3645
2014-11-13,44.784
2014-11-13,26.72
2014-11-13,32.28
2014-11-13,77.952
2014-11-13,16.056
2014-11-13,30.56
2014-11-13,23.12
2014-11-13,16.98
2014-11-13,9.27
2014-11-13,20.02
2014-11-13,52.56
2014-11-13,22.848
2014-11-13,51.6
2014-11-13,26.88
2014-11-13,41.6
2014-11-13,23.385
2014-11-13,56.1588
2014-11-13,89.6148
2014-11-13,11.56
2014-11-13,22.3104
2014-11-13,10.848
2014-11-13,27.93
2014-11-13,7.92
2014-11-13,17.52
2014-11-13,8.79
2014-11-13,13.11
2014-11-13,12.7836
2014-11-13,10.56
2014-11-13,14.04
2014-11-13,12.348
2014-11-13,10.548
2014-11-13,7.335
2014-11-13,14.016
2014-11-13,12.224
2014-11-13,9.96
2014-11-13,9.21
2014-11-13,17.6967
2014-11-13,18.24
2014-11-13,7.2
2014-11-13,162.112
2014-11-13,63.0276
2014-11-13,340.65
2014-11-13,4.884
2014-11-13,13.29
2011-12-13,1609.29
2011-12-13,2120.8
2011-12-13,855.225
2011-12-13,1362.825
2011-12-13,410.76
2011-12-13,726.84
2011-12-13,248.022
2011-12-13,1274.24
2011-12-13,313.9641
2011-12-13,162.0
2011-12-13,324.921
2011-12-13,390.89664
2011-12-13,342.08
2011-12-13,332.28
2011-12-13,211.104
2011-12-13,344.34
2011-12-13,122.325
2011-12-13,72.09
2011-12-13,190.54
2011-12-13,182.07
2011-12-13,121.5
2011-12-13,93.18
2011-12-13,82.6
2011-12-13,285.48
2011-12-13,100.74
2011-12-13,87.96
2011-12-13,88.35
2011-12-13,254.6772
2011-12-13,261.78
2011-12-13,127.89
2011-12-13,94.428
2011-12-13,90.24
2011-12-13,47.52
2011-12-13,122.4
2011-12-13,67.752
2011-12-13,59.775
2011-12-13,22.86
2011-12-13,44.595
2011-12-13,41.36
2011-12-13,19.656
2011-12-13,49.8
2011-12-13,29.28
2011-12-13,36.75
2011-12-13,32.26
2011-12-13,55.104
2011-12-13,30.3
2011-12-13,106.32
2011-12-13,56.7
2011-12-13,17.6967
2011-12-13,10.38
2011-12-13,63.76
2011-12-13,12.39
2011-12-13,6.81
2011-12-13,6.48
2011-12-13,7.632
2011-12-13,111.08
2011-12-13,5.214
2011-12-13,2.92
2011-12-13,3.978
2012-12-13,5785.02
2012-12-13,1840.68
2012-12-13,976.08
2012-12-13,494.376
2012-12-13,2131.92
2012-12-13,1241.28
2012-12-13,246.6
2012-12-13,248.85
2012-12-13,463.84
2012-12-13,204.63
2012-12-13,326.84
2012-12-13,192.78
2012-12-13,107.136
2012-12-13,95.28
2012-12-13,352.38
2012-12-13,637.0234
